https://www.robertparker.com/search/wines?vintage=1997&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,96R
https://www.robertparker.com/search/wines?vintage=1996&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,84C
https://www.robertparker.com/search/wines?vintage=1995&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,90I
https://www.robertparker.com/search/wines?vintage=1994&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,87C
https://www.robertparker.com/search/wines?vintage=1993&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,89C
https://www.robertparker.com/search/wines?vintage=1992&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,88C
https://www.robertparker.com/search/wines?vintage=1991&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,84C
https://www.robertparker.com/search/wines?vintage=1990&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,94R
https://www.robertparker.com/search/wines?vintage=1989&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1988&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1987&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1986&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,96R
https://www.robertparker.com/search/wines?vintage=1985&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1984&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1983&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1982&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1981&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1980&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1979&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1978&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1976&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1975&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1971&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=1970&country[]=Austria&variety[]=Riesling&variety[]=Gr%C3%BCner%20Veltliner,NT
https://www.robertparker.com/search/wines?vintage=2019&country[]=France&region[]=Alsace,NT
https://www.robertparker.com/search/wines?vintage=2018&country[]=France&region[]=Alsace,NT
https://www.robertparker.com/search/wines?vintage=2017&country[]=France&region[]=Alsace,NT
https://www.robertparker.com/search/wines?vintage=2016&country[]=France&region[]=Alsace,90-92E
https://www.robertparker.com/search/wines?vintage=2015&country[]=France&region[]=Alsace,90-94
https://www.robertparker.com/search/wines?vintage=2014&country[]=France&region[]=Alsace,89I
https://www.robertparker.com/search/wines?vintage=2013&country[]=France&region[]=Alsace,86T
https://www.robertparker.com/search/wines?vintage=2012&country[]=France&region[]=Alsace,87R
https://www.robertparker.com/search/wines?vintage=2011&country[]=France&region[]=Alsace,86E
https://www.robertparker.com/search/wines?vintage=2010&country[]=France&region[]=Alsace,89I
https://www.robertparker.com/search/wines?vintage=2009&country[]=France&region[]=Alsace,82I
https://www.robertparker.com/search/wines?vintage=2008&country[]=France&region[]=Alsace,89R
https://www.robertparker.com/search/wines?vintage=2007&country[]=France&region[]=Alsace,91R
https://www.robertparker.com/search/wines?vintage=2006&country[]=France&region[]=Alsace,79I
https://www.robertparker.com/search/wines?vintage=2005&country[]=France&region[]=Alsace,87R
https://www.robertparker.com/search/wines?vintage=2004&country[]=France&region[]=Alsace,86E
https://www.robertparker.com/search/wines?vintage=2003&country[]=France&region[]=Alsace,82R
https://www.robertparker.com/search/wines?vintage=2002&country[]=France&region[]=Alsace,86R
https://www.robertparker.com/search/wines?vintage=2001&country[]=France&region[]=Alsace,91R
https://www.robertparker.com/search/wines?vintage=2000&country[]=France&region[]=Alsace,90R
https://www.robertparker.com/search/wines?vintage=1999&country[]=France&region[]=Alsace,87R
https://www.robertparker.com/search/wines?vintage=1998&country[]=France&region[]=Alsace,90R
https://www.robertparker.com/search/wines?vintage=1997&country[]=France&region[]=Alsace,87R
https://www.robertparker.com/search/wines?vintage=1996&country[]=France&region[]=Alsace,87R
https://www.robertparker.com/search/wines?vintage=1995&country[]=France&region[]=Alsace,89R
https://www.robertparker.com/search/wines?vintage=1994&country[]=France&region[]=Alsace,90R
https://www.robertparker.com/search/wines?vintage=1993&country[]=France&region[]=Alsace,87R
https://www.robertparker.com/search/wines?vintage=1992&country[]=France&region[]=Alsace,85C
https://www.robertparker.com/search/wines?vintage=1991&country[]=France&region[]=Alsace,78C
https://www.robertparker.com/search/wines?vintage=1990&country[]=France&region[]=Alsace,93R
https://www.robertparker.com/search/wines?vintage=1989&country[]=France&region[]=Alsace,93R
https://www.robertparker.com/search/wines?vintage=1988&country[]=France&region[]=Alsace,88R
https://www.robertparker.com/search/wines?vintage=1987&country[]=France&region[]=Alsace,83C
https://www.robertparker.com/search/wines?vintage=1986&country[]=France&region[]=Alsace,82C
https://www.robertparker.com/search/wines?vintage=1985&country[]=France&region[]=Alsace,88C
https://www.robertparker.com/search/wines?vintage=1984&country[]=France&region[]=Alsace,75C
https://www.robertparker.com/search/wines?vintage=1983&country[]=France&region[]=Alsace,93C
https://www.robertparker.com/search/wines?vintage=1982&country[]=France&region[]=Alsace,82C
https://www.robertparker.com/search/wines?vintage=1981&country[]=France&region[]=Alsace,86C
https://www.robertparker.com/search/wines?vintage=1980&country[]=France&region[]=Alsace,80C
https://www.robertparker.com/search/wines?vintage=1979&country[]=France&region[]=Alsace,84C
https://www.robertparker.com/search/wines?vintage=1978&country[]=France&region[]=Alsace,80C
https://www.robertparker.com/search/wines?vintage=1976&country[]=France&region[]=Alsace,90R
https://www.robertparker.com/search/wines?vintage=1975&country[]=France&region[]=Alsace,82C
https://www.robertparker.com/search/wines?vintage=1971&country[]=France&region[]=Alsace,90C
https://www.robertparker.com/search/wines?vintage=1970&country[]=France&region[]=Alsace,80C
https://www.robertparker.com/search/wines?vintage=2019&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,NT
https://www.robertparker.com/search/wines?vintage=2018&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,NT
https://www.robertparker.com/search/wines?vintage=2017&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,91I
https://www.robertparker.com/search/wines?vintage=2016&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,97T
https://www.robertparker.com/search/wines?vintage=2015&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,94T
https://www.robertparker.com/search/wines?vintage=2014&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,93T
https://www.robertparker.com/search/wines?vintage=2013&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,81C
https://www.robertparker.com/search/wines?vintage=2012&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,92E
https://www.robertparker.com/search/wines?vintage=2011&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,88E
https://www.robertparker.com/search/wines?vintage=2010&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,98T
https://www.robertparker.com/search/wines?vintage=2009&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,99E
https://www.robertparker.com/search/wines?vintage=2008&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,91E
https://www.robertparker.com/search/wines?vintage=2007&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,86E
https://www.robertparker.com/search/wines?vintage=2006&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,87E
https://www.robertparker.com/search/wines?vintage=2005&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,95T
https://www.robertparker.com/search/wines?vintage=2004&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,88T
https://www.robertparker.com/search/wines?vintage=2003&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,95T
https://www.robertparker.com/search/wines?vintage=2002&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,88T
https://www.robertparker.com/search/wines?vintage=2001&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,88R
https://www.robertparker.com/search/wines?vintage=2000&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,96T
https://www.robertparker.com/search/wines?vintage=1999&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,88R
https://www.robertparker.com/search/wines?vintage=1998&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,87T
https://www.robertparker.com/search/wines?vintage=1997&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,84R
https://www.robertparker.com/search/wines?vintage=1996&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,96T
https://www.robertparker.com/search/wines?vintage=1995&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,92T
https://www.robertparker.com/search/wines?vintage=1994&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,85C
https://www.robertparker.com/search/wines?vintage=1993&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,78C
https://www.robertparker.com/search/wines?vintage=1992&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,79C
https://www.robertparker.com/search/wines?vintage=1991&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,75R
https://www.robertparker.com/search/wines?vintage=1990&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,98E
https://www.robertparker.com/search/wines?vintage=1989&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,90E
https://www.robertparker.com/search/wines?vintage=1988&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,87R
https://www.robertparker.com/search/wines?vintage=1987&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,82R
https://www.robertparker.com/search/wines?vintage=1986&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,94T
https://www.robertparker.com/search/wines?vintage=1985&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,90R
https://www.robertparker.com/search/wines?vintage=1984&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,72C
https://www.robertparker.com/search/wines?vintage=1983&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,86R
https://www.robertparker.com/search/wines?vintage=1982&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,98R
https://www.robertparker.com/search/wines?vintage=1981&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,85C
https://www.robertparker.com/search/wines?vintage=1980&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,78C
https://www.robertparker.com/search/wines?vintage=1979&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,85R
https://www.robertparker.com/search/wines?vintage=1978&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,87C
https://www.robertparker.com/search/wines?vintage=1976&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,84R
https://www.robertparker.com/search/wines?vintage=1975&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,89I
https://www.robertparker.com/search/wines?vintage=1971&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,82R
https://www.robertparker.com/search/wines?vintage=1970&country[]=France&region[]=Bordeaux&location[]=St%20Julien&location[]=Pauillac&location[]=St%20Estephe,87I
https://www.robertparker.com/search/wines?vintage=2019&country[]=France&region[]=Bordeaux&location[]=Margaux,NT
https://www.robertparker.com/search/wines?vintage=2018&country[]=France&region[]=Bordeaux&location[]=Margaux,NT
https://www.robertparker.com/search/wines?vintage=2017&country[]=France&region[]=Bordeaux&location[]=Margaux,90I
https://www.robertparker.com/search/wines?vintage=2016&country[]=France&region[]=Bordeaux&location[]=Margaux,97T
https://www.robertparker.com/search/wines?vintage=2015&country[]=France&region[]=Bordeaux&location[]=Margaux,94T
https://www.robertparker.com/search/wines?vintage=2014&country[]=France&region[]=Bordeaux&location[]=Margaux,90T
https://www.robertparker.com/search/wines?vintage=2013&country[]=France&region[]=Bordeaux&location[]=Margaux,80C
https://www.robertparker.com/search/wines?vintage=2012&country[]=France&region[]=Bordeaux&location[]=Margaux,89E
https://www.robertparker.com/search/wines?vintage=2011&country[]=France&region[]=Bordeaux&location[]=Margaux,87E
https://www.robertparker.com/search/wines?vintage=2010&country[]=France&region[]=Bordeaux&location[]=Margaux,95T
https://www.robertparker.com/search/wines?vintage=2009&country[]=France&region[]=Bordeaux&location[]=Margaux,97E
https://www.robertparker.com/search/wines?vintage=2008&country[]=France&region[]=Bordeaux&location[]=Margaux,90E
https://www.robertparker.com/search/wines?vintage=2007&country[]=France&region[]=Bordeaux&location[]=Margaux,86E
https://www.robertparker.com/search/wines?vintage=2006&country[]=France&region[]=Bordeaux&location[]=Margaux,88E
https://www.robertparker.com/search/wines?vintage=2005&country[]=France&region[]=Bordeaux&location[]=Margaux,98T
https://www.robertparker.com/search/wines?vintage=2004&country[]=France&region[]=Bordeaux&location[]=Margaux,87T
https://www.robertparker.com/search/wines?vintage=2003&country[]=France&region[]=Bordeaux&location[]=Margaux,88I
https://www.robertparker.com/search/wines?vintage=2002&country[]=France&region[]=Bordeaux&location[]=Margaux,88T
https://www.robertparker.com/search/wines?vintage=2001&country[]=France&region[]=Bordeaux&location[]=Margaux,89E
https://www.robertparker.com/search/wines?vintage=2000&country[]=France&region[]=Bordeaux&location[]=Margaux,94T
https://www.robertparker.com/search/wines?vintage=1999&country[]=France&region[]=Bordeaux&location[]=Margaux,89R
https://www.robertparker.com/search/wines?vintage=1998&country[]=France&region[]=Bordeaux&location[]=Margaux,86T
https://www.robertparker.com/search/wines?vintage=1997&country[]=France&region[]=Bordeaux&location[]=Margaux,82R
https://www.robertparker.com/search/wines?vintage=1996&country[]=France&region[]=Bordeaux&location[]=Margaux,88T
https://www.robertparker.com/search/wines?vintage=1995&country[]=France&region[]=Bordeaux&location[]=Margaux,88E
https://www.robertparker.com/search/wines?vintage=1994&country[]=France&region[]=Bordeaux&location[]=Margaux,85C
https://www.robertparker.com/search/wines?vintage=1993&country[]=France&region[]=Bordeaux&location[]=Margaux,77C
https://www.robertparker.com/search/wines?vintage=1992&country[]=France&region[]=Bordeaux&location[]=Margaux,75C
https://www.robertparker.com/search/wines?vintage=1991&country[]=France&region[]=Bordeaux&location[]=Margaux,74R
https://www.robertparker.com/search/wines?vintage=1990&country[]=France&region[]=Bordeaux&location[]=Margaux,90E
https://www.robertparker.com/search/wines?vintage=1989&country[]=France&region[]=Bordeaux&location[]=Margaux,86E
https://www.robertparker.com/search/wines?vintage=1988&country[]=France&region[]=Bordeaux&location[]=Margaux,85R
https://www.robertparker.com/search/wines?vintage=1987&country[]=France&region[]=Bordeaux&location[]=Margaux,76R
https://www.robertparker.com/search/wines?vintage=1986&country[]=France&region[]=Bordeaux&location[]=Margaux,90T
https://www.robertparker.com/search/wines?vintage=1985&country[]=France&region[]=Bordeaux&location[]=Margaux,86R
https://www.robertparker.com/search/wines?vintage=1984&country[]=France&region[]=Bordeaux&location[]=Margaux,68C
https://www.robertparker.com/search/wines?vintage=1983&country[]=France&region[]=Bordeaux&location[]=Margaux,95R
https://www.robertparker.com/search/wines?vintage=1982&country[]=France&region[]=Bordeaux&location[]=Margaux,86R
https://www.robertparker.com/search/wines?vintage=1981&country[]=France&region[]=Bordeaux&location[]=Margaux,82R
https://www.robertparker.com/search/wines?vintage=1980&country[]=France&region[]=Bordeaux&location[]=Margaux,79C
https://www.robertparker.com/search/wines?vintage=1979&country[]=France&region[]=Bordeaux&location[]=Margaux,87R
https://www.robertparker.com/search/wines?vintage=1978&country[]=France&region[]=Bordeaux&location[]=Margaux,87R
https://www.robertparker.com/search/wines?vintage=1976&country[]=France&region[]=Bordeaux&location[]=Margaux,77R
https://www.robertparker.com/search/wines?vintage=1975&country[]=France&region[]=Bordeaux&location[]=Margaux,78E
https://www.robertparker.com/search/wines?vintage=1971&country[]=France&region[]=Bordeaux&location[]=Margaux,83R
https://www.robertparker.com/search/wines?vintage=1970&country[]=France&region[]=Bordeaux&location[]=Margaux,85R
https://www.robertparker.com/search/wines?vintage=2019&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,NT
https://www.robertparker.com/search/wines?vintage=2018&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,NT
https://www.robertparker.com/search/wines?vintage=2017&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,92I
https://www.robertparker.com/search/wines?vintage=2016&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,97T
https://www.robertparker.com/search/wines?vintage=2015&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,96T
https://www.robertparker.com/search/wines?vintage=2014&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,93T
https://www.robertparker.com/search/wines?vintage=2013&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,81C
https://www.robertparker.com/search/wines?vintage=2012&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,91E
https://www.robertparker.com/search/wines?vintage=2011&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,86E
https://www.robertparker.com/search/wines?vintage=2010&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,99T
https://www.robertparker.com/search/wines?vintage=2009&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,98E
https://www.robertparker.com/search/wines?vintage=2008&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,91E
https://www.robertparker.com/search/wines?vintage=2007&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,87E
https://www.robertparker.com/search/wines?vintage=2006&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,87E
https://www.robertparker.com/search/wines?vintage=2005&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,96T
https://www.robertparker.com/search/wines?vintage=2004&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88T
https://www.robertparker.com/search/wines?vintage=2003&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88I
https://www.robertparker.com/search/wines?vintage=2002&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,87T
https://www.robertparker.com/search/wines?vintage=2001&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88R
https://www.robertparker.com/search/wines?vintage=2000&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,97T
https://www.robertparker.com/search/wines?vintage=1999&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88R
https://www.robertparker.com/search/wines?vintage=1998&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,94T
https://www.robertparker.com/search/wines?vintage=1997&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,86R
https://www.robertparker.com/search/wines?vintage=1996&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,86E
https://www.robertparker.com/search/wines?vintage=1995&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,89E
https://www.robertparker.com/search/wines?vintage=1994&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88E
https://www.robertparker.com/search/wines?vintage=1993&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,86C
https://www.robertparker.com/search/wines?vintage=1992&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,75C
https://www.robertparker.com/search/wines?vintage=1991&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,74R
https://www.robertparker.com/search/wines?vintage=1990&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,90R
https://www.robertparker.com/search/wines?vintage=1989&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,89R
https://www.robertparker.com/search/wines?vintage=1988&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,89R
https://www.robertparker.com/search/wines?vintage=1987&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,84R
https://www.robertparker.com/search/wines?vintage=1986&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,89E
https://www.robertparker.com/search/wines?vintage=1985&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,90R
https://www.robertparker.com/search/wines?vintage=1984&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,79R
https://www.robertparker.com/search/wines?vintage=1983&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,89R
https://www.robertparker.com/search/wines?vintage=1982&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88R
https://www.robertparker.com/search/wines?vintage=1981&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,84R
https://www.robertparker.com/search/wines?vintage=1980&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,78C
https://www.robertparker.com/search/wines?vintage=1979&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88R
https://www.robertparker.com/search/wines?vintage=1978&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,88R
https://www.robertparker.com/search/wines?vintage=1976&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,71C
https://www.robertparker.com/search/wines?vintage=1975&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,89T
https://www.robertparker.com/search/wines?vintage=1971&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,86R
https://www.robertparker.com/search/wines?vintage=1970&country[]=France&region[]=Bordeaux&location[]=Graves&location[]=Pessac%20Leognan,87R
https://www.robertparker.com/search/wines?vintage=2019&country[]=France&region[]=Bordeaux&location[]=Pomerol,NT
